Gene	VIC-019-CL	VIC-025-CL	VIC-017-CL	VIC-041-CL	VIC-034-CL	VIC-020-CL	VIC-026-CL
CDK10	26.74581531391755	6.950600546425988	25.24902157077642	10.663572790695136	11.248990969853814	6.268848070129713	13.136141205346329
CDK11A	23.571199192303162	19.99569933726569	15.847765002562046	35.03374363682984	6.48284188108045	19.566307625788493	17.331526006374688
CDK11B	51.95498250560876	38.36506455086847	49.76414160765239	53.06067096782457	25.893353641804808	46.19801696234874	27.08338683928226
CDK12	11.243015763570963	21.175877763475466	11.81288717587143	18.14491254710364	11.13998556995072	35.79655113708579	16.525398803369225
CDK13	22.19470056572264	18.140419232531755	12.655765986683715	20.308479044196783	11.057196274480242	25.781947992931016	14.387079221862926
CDK14	4.921353989131945	17.079046049686724	4.455215723469749	6.181684448031112	4.101560143742859	10.036592190491355	4.8952745779825895
CDK15	0.2849699676541263	0.5507524617225144	1.0373192505274536	2.369497990657312	0.18717102854387585	0.6250064424133756	0.6504212903735351
CDK16	96.50709496120398	60.17737381992837	44.34785663923571	62.18236204271914	31.81762877110656	69.90956773527871	52.54489964261487
CDK17	28.1495212634947	50.3670191114405	23.690440285457694	49.81606249894973	17.86098627622696	69.9889062503759	26.168439226449838
CDK18	2.9794813803485636	13.85957486441236	16.65175776055116	7.301958793111463	6.987205619231946	5.411990164413064	7.427730859975814
CDK19	8.690477629267841	9.342532348724237	5.192866117755121	6.2898555604631925	2.949521908445928	9.758039015558877	7.0662346390791555
CDK2	37.14179215050787	30.67462919456878	19.38956092964066	17.925458562587572	9.987898777882252	26.51485209614296	28.38822837358551
CDK20	2.1438564997956453	2.2462917423541167	3.0794512907564413	2.9732811384232187	1.6437807028667777	2.640669023264964	1.2525980817740814
CDK2AP1	139.0267237701604	158.19169925090884	131.3095935227445	56.18861349288694	58.30669888841362	90.3523988835402	64.45068353637723
CDK2AP2	77.31778897927289	44.41366460098887	188.98838751512287	74.93186160491494	62.37398022755006	67.3030915916471	100.51867945048376
CDK3	5.595658503966719	6.491387499970683	1.2398458998401138	6.4644142178871045	2.6533999546270284	5.907047734351367	3.652359580170576
CDK4	78.18492170936634	34.62603376719273	31.16368229435428	31.969744246540863	36.570304873177534	35.36119949082521	65.19741588341425
CDK5	32.9394362834726	13.060487870901301	22.882497698996982	12.890001560900453	20.32918766941389	14.540181611710803	15.93535739142009
CDK5R1	6.031455464536581	11.441021316083539	2.625660772007417	12.648906301751456	0.8645138648382896	18.124732245939587	2.8967976732897127
CDK5R2	0.013335769947183223	0.11139276000878252	0.05129333067431883	0.02422973295785295	0.0	0.0	0.0
CDK5RAP1	19.950045798177193	16.109812641827787	14.974020207128465	22.748802223181595	14.284670799795597	24.8869341671599	18.331170699479074
CDK5RAP2	12.878448345058016	10.780548145581617	14.108214075102152	20.985705489685703	7.831220939486093	23.846177587235452	19.34227140895944
CDK5RAP3	25.87490806845934	53.04145411852552	37.30764777443033	68.19024994597868	48.05754722957287	71.70188520826423	59.32195134586696
CDK6	35.523955897465804	11.309171582730519	6.908536609530811	13.858449602449696	2.275596406688337	14.19619358849187	13.086028727932986
CDK7	35.151720455108446	26.479669104036226	28.88192252170452	21.271622749630662	29.83827267536775	48.358911725646074	23.798336948615
CDK8	15.65090140919546	9.359140758563214	8.247187578823487	5.653517540634668	5.354628329217938	7.007782211315748	7.332341911779188
CDK9	25.11692375847368	40.600922141662274	38.63946413284257	54.37305139376895	41.327123474820255	56.02010181937982	35.95007943753774
