	CCRCC_5	CCRCC_17	CCRCC_10	CCRCC_19	CCRCC_3	CCRCC_25	CCRCC_22	CCRCC_18	CCRCC_26	CCRCC_9	CCRCC_30	CCRCC_13	CCRCC_24	CCRCC_15	CCRCC_27	CCRCC_11	CCRCC_1	CCRCC_4	CCRCC_16	CCRCC_7	CCRCC_6	CCRCC_23	CCRCC_14	CCRCC_31	CCRCC_28	CCRCC_21	CCRCC_8	CCRCC_12
B_cells	1.7557068243862402	4.37201338982161	4.69519346306395	3.55613023989385	1.76137891587583	4.4918237576009	2.41140708078158	3.6102806330300896	4.88550180408897	4.68172844511508	3.13745295922841	4.13423283063429	8.07916045476577	4.24596454627172	2.12270418113247	4.52607174982782	2.46894376062388	1.6691812336407	2.83380399394585	1.40132299458736	4.00903283394906	1.9560889889027304	7.00943226150709	2.34862421962278	4.010502334057978	5.91998004787807	5.9015461648908305	2.69976701285725
Macrophages_M1	3.46851595221288	6.08113394952463	2.1449900870880203	2.27124203265454	2.3329444761643	5.648883414723669	0.9334023756878372	8.82049429359801	3.7327455836554404	3.85867211095375	12.4866407167027	3.47985551312548	9.556022073484339	5.20914243910257	6.749596909536259	4.2176930449561585	4.635218620567679	2.11882234197986	2.03933925295764	1.2221914628594102	7.513920322275799	9.797952372146538	17.648013298406998	2.27188498166262	7.3445844154373585	8.13531625619488	3.5783029973913902	3.49950621281165
Macrophages_M2	3.17189467848821	4.0879335517904805	4.80932361727188	2.124936347334	2.54104668639621	4.23190648174075	1.31783433696154	1.45829617059638	5.677766328511701	5.45582990759266	1.88208569174652	4.260519221315279	0.33197098273777803	4.3789653030085995	1.15814050249611	1.50157444915203	2.29834471186776	3.14165071435282	1.5741259126135498	3.7384934632382714	2.5317921756162103	3.3529158142941498	4.0632010191299415	1.49702603516832	2.4628064958309897	0.267055589296858	2.7525422889763997	2.21572505124164
Monocytes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7229141773163199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Neutrophils	10.4140206774187	8.63926204633484	19.878919161063106	18.9662584656962	9.45130660948371	17.331765564267698	17.7610460625349	18.968675338012396	16.950807238650793	17.8264748782359	16.5831742723907	16.0939940570367	8.74252969331782	12.812443769876001	5.47357720602957	15.1894598081669	20.082597915500102	8.52655076515499	13.643351037037899	19.2231757177945	11.571702393782699	24.4466145573218	12.0008972550155	15.620251568703198	14.259371733873598	12.796316256373698	12.9273339958548	32.4690829607903
NK_cells	0.8025448891523491	2.25212016641979	1.9087001810239896	2.54358335120444	0.998232719643441	2.39687522969934	1.33623155426702	3.4519651397524904	2.0047422222207003	2.8479926688758304	1.5079408224234598	2.8973674290449303	2.07864136151733	3.9344483661560097	0.96942538011653	2.90309757309004	3.8962792315197796	1.80040430479514	2.81377018946708	1.51650813074278	2.22205676273892	0.6416338934463179	1.12511609776087	2.0336569780899203	2.6386436501923196	2.53800327350521	3.57956314816063	1.21554209852192
T_helpers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD8_T_cells	0.0928112749098699	1.05414745859409	0.14353262083769103	0.0	0.21907003875640504	0.7277345757307769	0.0	0.9742259340134608	2.51118446678161	9.425783522819671	0.013806422911460002	2.37722893796151	1.1205412388113798	0.0	0.0	0.0	1.98450932371465	1.48305986721981	0.0	0.0	1.4415255380818501	0.201996383917505	9.409906900201142	0.0	0.0	3.80639008319077	0.7680694231349158	7.1625495611611605
Tregs	0.7262369133646491	3.45704262661367	1.9429790872742096	1.38164732368884	1.4378677108081201	2.80588977072959	1.36387665390339	3.71569695941515	2.88430515484428	1.5388673581343302	3.00986775862126	3.68080863039171	10.1771775062208	2.21789923279396	2.5993371215961005	2.0089677009163203	0.663109126693234	1.34605003583709	0.9431857088028821	0.269143087718673	4.18242608584138	2.16892082334754	5.5067720337305595	0.8581536390523999	2.4325224988394902	3.85738283056222	6.2544546854503	2.32922638793533
Dendritic_cells	0.0	0.0	1.22679578414584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Macrophages	6.6404106307010915	10.16906750131511	6.954313704359901	4.39617837998854	4.87399116256051	9.88078989646442	2.2512367126493773	10.27879046419439	9.41051191216714	9.314502018546412	14.36872640844922	7.740374734440762	9.887993056222117	9.588107742111172	7.907737412032371	5.71926749410819	6.93356333243544	5.260473056332679	3.6134651655711902	4.960684926097682	10.045712497892008	13.15086818644069	21.711214317536946	3.7689110168309394	9.80739091126835	8.402371845491738	6.330845286367791	5.7152312640532905
T_cells	0.8190481882745191	4.51119008520776	2.086511708111901	1.38164732368884	1.656937749564525	3.5336243464603667	1.36387665390339	4.68992289342861	5.39548962162589	10.964650880954	3.02367418153272	6.058037568353219	11.29771874503218	2.21789923279396	2.5993371215961005	2.0089677009163203	2.6476184504078843	2.8291099030569	0.9431857088028821	0.269143087718673	5.62395162392323	2.370917207265045	14.9166789339317	0.8581536390523999	2.4325224988394902	7.663772913752989	7.022524108585218	9.491775949096487
