	SRR7900852	SRR7900853	SRR7900854	SRR7900855	SRR7900856	SRR7900857	SRR7900858	SRR7900859
B_cells	5.1957017778288614	8.671853073898909	15.1375905761275	6.474978655133159	10.0819769389216	4.65682955894837	8.945435302782538	16.699090084815303
CD4_T_cells	7.63612634754933e-07	10.0741961835852	7.377541883382531	0.665108120890494	1.5461568863584199	1.25815765233622e-06	3.82525006789055	11.572826056914199
CD8_T_cells	26.152907150354398	20.39283067318869	12.8863163955214	28.2049919214218	24.470161222629603	26.609184208172497	24.2315375602078	22.725967986161
Monocytes	3.4562732554632203	3.40585105104871	3.0187504504534304	2.7517341155796005	3.53728078927752	5.85882310040301	3.1639116112099397	3.4617405525484997
Neutrophils	0.315478304658829	4.16381328613221e-05	0.7675238039161139	0.00010400885715033102	0.28269888662218395	0.6378682137568661	1.12364766348849	0.2542023092609361
NK_cells	6.1175895323176	3.3094140998546697	1.0792175216387	6.0753638003282795	3.1467845863830684e-08	8.65602192601891	3.36357152520088	0.32655622693755204
Other	58.7620492157644	54.145813280291	59.7330593689604	55.8277193777896	60.081725244722904	53.5812717345427	55.346646269219704	44.959616783362506
T_cells	26.152907913967038	30.46702685677389	20.263858278903932	28.870100042312288	26.016318108988013	26.609185466330146	28.05678762809835	34.298794043075205
Lymphocytes	37.466199224113495	42.44829403052747	36.480666376670115	41.420442497773735	36.09829507937747	39.92203695129743	40.36579445608177	51.32444035482804
