	Sample_1976.0	Sample_3250.0	Sample_3250.1	Sample_3266.0	Sample_3281.0	Sample_3288.0	Sample_3288.1	Sample_3290.0
B_cells	0.0402655803131044	0.6693866304135311	0.291921403847825	7.603538903342919	0.18111390784316198	0.032950450697864994	2.20385189561264e-06	0.000680596557837442
CD4_T_cells	1.5654217571675902e-05	0.0022019608547643897	0.6571203438928289	8.19220408605363e-06	6.973861901492159e-08	0.000600963318704725	3.20987135635388e-05	3.4606637835885394e-07
CD8_T_cells	2.47257822289692e-07	2.69692551500468e-07	2.71978327185602e-06	1.84988486066831e-08	1.35530402590398e-06	8.40977279619874e-06	4.72482593934164e-06	1.60164528313549e-07
Monocytes	8.951791629792151	1.00030905872472e-06	0.362694970349032	3.68492528785418	33.849021754706	32.1598307565911	19.6440202191809	19.376824183839997
Neutrophils	5.7141478133110795	0.0027522673269129	9.93147379696391e-05	0.139588353683616	26.2389372079191	13.805688992758201	7.7220494164885105	6.3847726008585814
NK_cells	1.5481480153843998	66.2827307981068	1.9849876450072501	14.412826754650002	0.7218574568423181	0.980126098466206	0.0132631350452126	0.8286383412618921
Other	83.7456310597239	33.0429270732964	96.7031736023818	74.1591124897664	39.0090682476467	53.02079432839509	72.620628201894	73.4090837712507
T_cells	1.5901475393965593e-05	0.0022022305473158904	0.6571230636761008	8.210702934660311e-06	1.4250426449189012e-06	0.0006093730915009238	3.6823539502880436e-05	5.062309066724028e-07
Lymphocytes	1.5884294971728985	66.95431965906764	2.934032112531176	22.01637386869585	0.9029727897281248	1.013685922255572	0.013302162436611094	0.8293194440506361
