	SRR6298350	SRR6298351	SRR6298384	SRR6298349	SRR6298348	SRR6298347	SRR6298379	SRR6298380	SRR6298381	SRR6298382	SRR6298352	SRR6298383
B_cells	9.50315847179428	23.0284223128832	20.720491222282	17.7358554314033	13.355182132480099	15.9052700403292	28.7358835693976	13.9280009159339	17.1564766781041	13.9540403880036	25.394361381876198	10.6882067896695
CD4_T_cells	3.462935065086961e-07	0.13433059420498802	13.229568986216496	16.9213095812461	0.011951002179002902	7.99652005565965e-06	14.9856723277096	36.5652904472784	28.22429350435611	45.084246281801704	7.87332768244427	0.007510453796939359
CD8_T_cells	61.275687204844395	47.5987706366	44.5995605087175	27.052195920469998	39.6539886166728	56.480135586134395	39.6473166705133	32.4058404696882	26.429291003745803	20.763336793870998	30.695886565200105	55.06632803197049
Monocytes	24.9429901730852	27.755405392407397	20.4722165872811	30.759000381059604	42.0924938813981	22.6307528421097	14.112058002677696	12.5243652147325	22.134610075983105	14.816851855792995	32.607153505115	31.384413234455
Neutrophils	4.092951548839409e-06	0.0108631026509022	7.061686554614709e-06	2.62633162469799e-07	8.357188459926e-05	6.62759343580194e-06	0.36329809111748607	2.4968339323292703e-06	1.42627967546675e-06	3.3939438273280698	5.18478446690081e-05	0.030331425923244705
NK_cells	4.27815903001409	1.47220762002771	0.9781542809062392	7.53163801726074	4.88630055677112	4.98382676245625	2.15577105461748	4.57650040178732	6.055326712428651	1.9875808350406	3.4292189641330304	2.8199400951598097
Other	6.810170235154119e-07	3.4122585194807003e-07	1.3529100670521198e-06	4.059270574017778e-07	2.3861431056285e-07	1.44856938608761e-07	2.8396677466565404e-07	5.37457641724321e-08	5.99102521282092e-07	1.81619339790055e-08	5.3386721905322096e-08	0.00326996902497297
T_cells	61.275687551137906	47.733101230805	57.829129494933994	43.97350550171609	39.665939618851795	56.480143582654456	54.63298899822289	68.9711309169666	54.65358450810192	65.84758307567272	38.56921424764437	55.07383848576743
Lymphocytes	75.05700505294628	72.2337311637159	79.52777499812224	69.24099895038015	57.90742230810303	77.36924038543991	85.52464362223799	87.47563223468781	77.86538789863467	81.78920429871691	67.3927945936536	68.58198537059674
