	Sample_1976.0	Sample_3250.0	Sample_3250.1	Sample_3266.0	Sample_3281.0	Sample_3288.0	Sample_3288.1	Sample_3290.0
B_cells	0.2824858757062147	0.0	1.070663811563169	43.618339529120206	0.0	0.0	0.020437359493153485	0.08539709649871904
Dendritic_cells	3.3898305084745757	0.0	0.0	9.913258983890957	0.0	0.0	0.0	0.0
Erythrocytes	0.0	8.695652173913043	1.284796573875803	0.9913258983890956	0.0	0.0	0.0	0.08539709649871904
Fibroblasts	11.299435028248588	4.3478260869565215	30.62098501070664	1.1152416356877324	2.1069692058346843	1.8500486854917235	31.71878193337421	21.007685738684888
Macrophages	40.960451977401135	2.1739130434782608	0.8565310492505354	10.904584882280052	97.89303079416531	97.66309639727359	66.2579194768036	78.4799316823228
NK_cells	0.5649717514124294	61.95652173913043	1.284796573875803	10.780669144981413	0.0	0.0	0.0	0.0
T_cells	0.2824858757062147	0.0	0.0	1.4869888475836432	0.0	0.0	0.0	0.3415883859948762
Tumor	43.22033898305085	22.82608695652174	64.88222698072805	21.189591078066915	0.0	0.4868549172346641	2.0028612303290414	0.0
