	10k_PBMC_v3	1k_PBMC_v2	3k_PBMC_v1	68k_PBMC_v1	6k_PBMC_v1	8k_PBMC_v2	1k_PBMC_v3	4k_PBMC_v2	5k_PBMC_v3
Monocytes	27.584529999999997	24.507721	18.783276	2.7533404999999997	18.740153	16.410923	28.06544	17.268376	20.178406
Unknown	5.2524865	4.9949426	4.424989599999999	1.9405643	4.823580400000001	7.105258999999999	6.0508233	7.6897435	5.4751515
CD4_T_cells	24.534206	28.73988	40.002975	51.05263599999999	37.420878	31.763688	22.156276000000002	29.563162	31.500234999999996
B_cells	9.397527	12.355623399999999	10.5200045	5.0831288	10.071514	11.021229	10.897244	13.454029999999998	8.9373
NK_cells	6.480416	6.474691000000001	5.6551125	6.784797500000002	6.312977999999998	6.2743776	5.5638235	6.1193362	7.599056999999998
CD8_T_cells	26.750836	22.927146	20.613642000000002	32.385534	22.630899	27.424526	27.266392	25.905356	26.309848
