	TWDN-WUR-117-A1	TWDN-WUR-117-A2	TWDN-WUR-117-A3	TWDN-WUR-120-A1	TWDN-WUR-120-A2	TWDN-WUR-120-A3	TWDN-WUR-124-A1	TWDN-WUR-124-A2
Monocytes	26.997475604869145	20.654699360296767	27.18547734132	32.71698322921101	33.27434293976592	31.642929761665897	26.66942762022688	27.981732129159077
CD4_T_cells	9.772734901998684	6.9475738888237695	9.712888370496213	8.796506306270366	7.278195558272756	9.99213605270158	13.345110334653715	15.976634836228907
B_cells	5.744628965668159	6.376756597981081	7.415312532548188	6.3672744168598125	5.5964961169225225	5.61826817862124	7.565539906033681	6.105387237136232
NK_cells	11.689610693207955	11.670526193135474	12.406910242399464	17.59380339494706	15.580214169464213	17.750281956867703	14.299404915902288	14.28442240012825
CD8_T_cells	45.795554558842746	54.350446469195006	43.27940912163572	34.52543192163402	38.270743547582114	34.996381973450696	38.120518988198064	35.65182573832583
T_cells	55.568289460841434	61.29802035801877	52.99229749213193	43.3219382279044	45.548939105854885	44.98851802615228	51.465629322851775	51.62846057455473
Lymphocytes	73.00252911971755	79.34530314913533	72.81452026707956	67.28301603971126	66.72564939224162	68.35706816164125	73.33057414478775	72.0182702118192
