	VIC-019-CL	VIC-025-CL	VIC-017-CL	VIC-041-CL	VIC-034-CL	VIC-020-CL	VIC-026-CL
Monocytes	14.708489000000002	35.081599999999995	25.611603	21.602847	51.76930999999999	18.009897	25.049445
Other	13.916327	14.108963	12.969808	10.8799905	23.007627	13.070972	14.453432999999999
CD4_T_cells	18.194306	13.835849	18.198983	16.533397	5.716431	23.13642	13.459201000000002
B_cells	9.76553	9.248805	4.050377	6.128147200000001	2.502087	6.7125949999999985	5.374255799999999
NK_cells	11.571786	6.358304599999999	8.604687499999999	7.172337	6.465423	8.289864	8.569598000000001
CD8_T_cells	31.843564	21.366473000000006	30.56454	37.68328	10.5391264	30.780247	33.094063
T_cells	50.03787	35.202321999999995	48.763523	54.216677000000004	16.2555574	53.916667000000004	46.553264
Lymphocytes	71.375186	50.8094316	61.4185875	67.5171612	25.2230674	68.91912599999999	60.4971178
